bias,time,
0.200000002980232,1615879292.72791,
0.200000002980232,1615879292.9303,
0.200000002980232,1615879293.13411,
0.200000002980232,1615879293.33439,
0.200000002980232,1615879293.53658,
0.200000002980232,1615879293.73792,
0.200000002980232,1615879293.93982,
0.200000002980232,1615879294.14259,
0.200000002980232,1615879294.34307,
0.200000002980232,1615879294.54469,
0.200000002980232,1615879294.7473,
0.200000002980232,1615879294.94841,
0.200000002980232,1615879295.15121,
0.200000002980232,1615879295.35255,
0.200000002980232,1615879295.55482,
0.200000002980232,1615879295.75459,
0.200000002980232,1615879295.95739,
0.200000002980232,1615879296.1602,
0.200000002980232,1615879296.36206,
0.200000002980232,1615879296.56332,
0.200000002980232,1615879296.76545,
0.200000002980232,1615879296.96783,
0.200000002980232,1615879297.16789,
0.200000002980232,1615879297.37078,
0.200000002980232,1615879297.57247,
0.200000002980232,1615879297.77394,
0.200000002980232,1615879297.97466,
0.200000002980232,1615879298.17808,
0.200000002980232,1615879298.37888,
0.200000002980232,1615879298.57942,
0.200000002980232,1615879298.78089,
0.200000002980232,1615879298.98414,
0.200000002980232,1615879299.18731,
0.200000002980232,1615879299.38929,
0.200000002980232,1615879299.58993,
0.200000002980232,1615879299.79119,
0.200000002980232,1615879299.99522,
0.200000002980232,1615879300.19582,
0.200000002980232,1615879300.39834,
0.200000002980232,1615879300.59916,
0.200000002980232,1615879300.802,
0.200000002980232,1615879301.00238,
0.200000002980232,1615879301.20555,
0.200000002980232,1615879301.40562,
0.200000002980232,1615879301.6091,
0.200000002980232,1615879301.8095,
0.200000002980232,1615879302.01122,
0.200000002980232,1615879302.21358,
0.200000002980232,1615879302.41641,
0.200000002980232,1615879302.61784,
0.200000002980232,1615879302.82042,
0.200000002980232,1615879303.02122,
0.200000002980232,1615879303.22533,
0.200000002980232,1615879303.4282,
0.200000002980232,1615879303.62867,
0.200000002980232,1615879303.83101,
0.200000002980232,1615879304.0328,
0.200000002980232,1615879304.235,
0.200000002980232,1615879304.43576,
0.200000002980232,1615879304.64003,
0.200000002980232,1615879304.84005,
0.200000002980232,1615879305.0428,
0.200000002980232,1615879305.24365,
0.200000002980232,1615879305.44615,
0.200000002980232,1615879305.64756,
0.200000002980232,1615879305.85045,
0.200000002980232,1615879306.05075,
0.200000002980232,1615879306.25207,
0.200000002980232,1615879306.454,
0.200000002980232,1615879306.65483,
0.200000002980232,1615879306.85735,
0.200000002980232,1615879307.05989,
0.200000002980232,1615879307.26084,
0.200000002980232,1615879307.46386,
0.200000002980232,1615879307.66422,
0.200000002980232,1615879307.8674,
0.200000002980232,1615879308.0684,
0.200000002980232,1615879308.27305,
0.200000002980232,1615879308.47433,
0.200000002980232,1615879308.676,
0.200000002980232,1615879308.87765,
0.200000002980232,1615879309.07847,
0.200000002980232,1615879309.28215,
0.200000002980232,1615879309.48178,
0.200000002980232,1615879309.68454,
0.200000002980232,1615879309.88573,
0.200000002980232,1615879310.09028,
0.200000002980232,1615879310.29088,
0.200000002980232,1615879310.49282,
0.200000002980232,1615879310.69441,
0.200000002980232,1615879310.89666,
0.200000002980232,1615879311.09985,
0.200000002980232,1615879311.30068,
0.200000002980232,1615879311.50283,
0.200000002980232,1615879311.70429,
0.200000002980232,1615879311.90648,
0.200000002980232,1615879312.1083,
0.200000002980232,1615879312.3108,
0.200000002980232,1615879312.51382,
0.200000002980232,1615879312.71519,
0.200000002980232,1615879312.91638,
0.200000002980232,1615879313.11775,
0.200000002980232,1615879313.31938,
0.200000002980232,1615879313.52034,
0.200000002980232,1615879313.72325,
0.200000002980232,1615879313.92427,
0.200000002980232,1615879314.12478,
0.200000002980232,1615879314.32829,
0.200000002980232,1615879314.52887,
0.200000002980232,1615879314.73009,
0.200000002980232,1615879314.93332,
0.200000002980232,1615879315.13388,
0.200000002980232,1615879315.33639,
0.200000002980232,1615879315.53891,
0.200000002980232,1615879315.73808,
0.200000002980232,1615879315.94006,
0.200000002980232,1615879316.14477,
0.200000002980232,1615879316.34509,
0.200000002980232,1615879316.54534,
0.200000002980232,1615879316.74742,
0.200000002980232,1615879316.94836,
0.200000002980232,1615879317.15079,
0.200000002980232,1615879317.35314,
0.200000002980232,1615879317.55509,
0.200000002980232,1615879317.75694,
0.200000002980232,1615879317.95856,
0.200000002980232,1615879318.16008,
0.200000002980232,1615879318.36263,
0.200000002980232,1615879318.56482,
0.200000002980232,1615879318.7658,
0.200000002980232,1615879318.96774,
0.200000002980232,1615879319.16964,
0.200000002980232,1615879319.37159,
0.200000002980232,1615879319.57354,
0.200000002980232,1615879319.77527,
0.200000002980232,1615879319.97725,
0.200000002980232,1615879320.17815,
0.200000002980232,1615879320.38235,
0.200000002980232,1615879320.58443,
0.200000002980232,1615879320.78669,
0.200000002980232,1615879320.98805,
0.200000002980232,1615879321.18832,
0.200000002980232,1615879321.39011,
0.200000002980232,1615879321.59226,
0.200000002980232,1615879321.79377,
0.200000002980232,1615879321.99559,
0.200000002980232,1615879322.19666,
0.200000002980232,1615879322.39757,
0.200000002980232,1615879322.59815,
0.200000002980232,1615879322.79957,
0.200000002980232,1615879323.00305,
0.200000002980232,1615879323.20472,
0.200000002980232,1615879323.40972,
0.200000002980232,1615879323.61116,
0.200000002980232,1615879323.8132,
0.200000002980232,1615879324.01576,
0.200000002980232,1615879324.2159,
0.200000002980232,1615879324.42181,
0.200000002980232,1615879324.623,
0.200000002980232,1615879324.82109,
0.200000002980232,1615879325.02526,
0.200000002980232,1615879325.22899,
0.200000002980232,1615879325.43425,
0.200000002980232,1615879325.63521,
0.200000002980232,1615879325.83606,
0.200000002980232,1615879326.03873,
0.200000002980232,1615879326.2408,
0.200000002980232,1615879326.44123,
0.200000002980232,1615879326.64319,
0.200000002980232,1615879326.84497,
0.200000002980232,1615879327.0458,
0.200000002980232,1615879327.24775,
0.200000002980232,1615879327.44963,
0.200000002980232,1615879327.65091,
0.200000002980232,1615879327.85385,
0.200000002980232,1615879328.05733,
0.200000002980232,1615879328.25931,
0.200000002980232,1615879328.46691,
0.200000002980232,1615879328.66875,
0.200000002980232,1615879328.87001,
0.200000002980232,1615879329.07221,
0.200000002980232,1615879329.2753,
0.200000002980232,1615879329.47508,
0.200000002980232,1615879329.67595,
0.200000002980232,1615879329.87663,
0.200000002980232,1615879330.07959,
0.200000002980232,1615879330.28093,
0.200000002980232,1615879330.48422,
0.200000002980232,1615879330.68481,
0.200000002980232,1615879330.88702,
0.200000002980232,1615879331.09041,
0.200000002980232,1615879331.29166,
0.200000002980232,1615879331.49787,
0.200000002980232,1615879331.69646,
0.200000002980232,1615879331.89826,
0.200000002980232,1615879332.101,
0.200000002980232,1615879332.30216,
0.200000002980232,1615879332.50343,
0.200000002980232,1615879332.70662,
0.200000002980232,1615879332.90714,
0.200000002980232,1615879333.10855,
0.200000002980232,1615879333.31049,
0.200000002980232,1615879333.51212,
0.200000002980232,1615879333.71391,
0.200000002980232,1615879333.91469,
0.200000002980232,1615879334.11624,
0.200000002980232,1615879334.31844,
0.200000002980232,1615879334.51982,
0.200000002980232,1615879334.72287,
0.200000002980232,1615879334.92363,
0.200000002980232,1615879335.12527,
0.200000002980232,1615879335.32732,
0.200000002980232,1615879335.52944,
0.200000002980232,1615879335.73119,
0.200000002980232,1615879335.93165,
0.200000002980232,1615879336.1335,
0.200000002980232,1615879336.33726,
0.200000002980232,1615879336.53821,
0.200000002980232,1615879336.74016,
0.200000002980232,1615879336.94075,
0.200000002980232,1615879337.14322,
0.200000002980232,1615879337.3459,
0.200000002980232,1615879337.54708,
0.200000002980232,1615879337.74775,
0.200000002980232,1615879337.95067,
0.200000002980232,1615879338.15325,
0.200000002980232,1615879338.3544,
0.200000002980232,1615879338.55602,
0.200000002980232,1615879338.75824,
0.200000002980232,1615879338.9597,
0.200000002980232,1615879339.16099,
0.200000002980232,1615879339.36666,
0.200000002980232,1615879339.57089,
0.200000002980232,1615879339.7702,
0.200000002980232,1615879339.97151,
0.200000002980232,1615879340.17511,
0.200000002980232,1615879340.37635,
0.200000002980232,1615879340.57845,
0.200000002980232,1615879340.77919,
0.200000002980232,1615879340.98054,
0.200000002980232,1615879341.18191,
0.200000002980232,1615879341.38753,
0.200000002980232,1615879341.58658,
0.200000002980232,1615879341.78886,
0.200000002980232,1615879341.99106,
0.200000002980232,1615879342.19173,
0.200000002980232,1615879342.39728,
0.200000002980232,1615879342.59832,
0.200000002980232,1615879342.80299,
0.200000002980232,1615879343.00456,
0.200000002980232,1615879343.20591,
0.200000002980232,1615879343.41103,
0.200000002980232,1615879343.61107,
0.200000002980232,1615879343.81397,
0.200000002980232,1615879344.01608,
0.200000002980232,1615879344.21624,
0.200000002980232,1615879344.41829,
0.200000002980232,1615879344.62033,
0.200000002980232,1615879344.82548,
0.200000002980232,1615879345.02414,
0.200000002980232,1615879345.22716,
0.200000002980232,1615879345.42826,
0.200000002980232,1615879345.63042,
0.200000002980232,1615879345.83347,
0.200000002980232,1615879346.03666,
0.200000002980232,1615879346.23723,
0.200000002980232,1615879346.43888,
0.200000002980232,1615879346.6427,
0.200000002980232,1615879346.84368,
0.200000002980232,1615879347.04475,
0.200000002980232,1615879347.24897,
0.200000002980232,1615879347.45083,
0.200000002980232,1615879347.65124,
0.200000002980232,1615879347.8534,
0.200000002980232,1615879348.05533,
0.200000002980232,1615879348.25673,
0.200000002980232,1615879348.45917,
0.200000002980232,1615879348.66011,
0.200000002980232,1615879348.86241,
0.200000002980232,1615879349.06478,
0.200000002980232,1615879349.26711,
0.200000002980232,1615879349.46662,
0.200000002980232,1615879349.67064,
0.200000002980232,1615879349.87345,
0.200000002980232,1615879350.07681,
0.200000002980232,1615879350.2769,
0.200000002980232,1615879350.47747,
0.200000002980232,1615879350.68242,
0.200000002980232,1615879350.8809,
0.200000002980232,1615879351.08399,
0.200000002980232,1615879351.28593,
0.200000002980232,1615879351.48633,
0.200000002980232,1615879351.6909,
0.200000002980232,1615879351.8921,
0.200000002980232,1615879352.09312,
0.200000002980232,1615879352.29437,
0.200000002980232,1615879352.49632,
0.200000002980232,1615879352.69653,
0.200000002980232,1615879352.89926,
0.200000002980232,1615879353.10284,
0.200000002980232,1615879353.30371,
0.200000002980232,1615879353.50518,
0.200000002980232,1615879353.70589,
0.200000002980232,1615879353.90748,
0.200000002980232,1615879354.11184,
0.200000002980232,1615879354.31063,
0.200000002980232,1615879354.51426,
0.200000002980232,1615879354.71485,
0.200000002980232,1615879354.91588,
0.200000002980232,1615879355.11835,
0.200000002980232,1615879355.32019,
0.200000002980232,1615879355.52237,
0.200000002980232,1615879355.72529,
0.200000002980232,1615879355.92714,
0.200000002980232,1615879356.12867,
0.200000002980232,1615879356.33055,
0.200000002980232,1615879356.53156,
0.200000002980232,1615879356.73252,
0.200000002980232,1615879356.93526,
0.200000002980232,1615879357.13765,
0.200000002980232,1615879357.33925,
0.200000002980232,1615879357.54021,
0.200000002980232,1615879357.74296,
0.200000002980232,1615879357.94558,
0.200000002980232,1615879358.14622,
0.200000002980232,1615879358.34818,
0.200000002980232,1615879358.55112,
0.200000002980232,1615879358.75403,
0.200000002980232,1615879358.95477,
0.200000002980232,1615879359.15559,
0.200000002980232,1615879359.35639,
0.200000002980232,1615879359.55838,
0.200000002980232,1615879359.76031,
0.200000002980232,1615879359.96226,
0.200000002980232,1615879360.16628,
0.200000002980232,1615879360.3669,
0.200000002980232,1615879360.56967,
0.200000002980232,1615879360.77258,
0.200000002980232,1615879360.97895,
0.200000002980232,1615879361.1803,
0.200000002980232,1615879361.3813,
0.200000002980232,1615879361.58342,
0.200000002980232,1615879361.78385,
0.200000002980232,1615879361.98735,
0.200000002980232,1615879362.18927,
0.200000002980232,1615879362.38926,
0.200000002980232,1615879362.59085,
0.200000002980232,1615879362.793,
0.200000002980232,1615879362.99556,
0.200000002980232,1615879363.19809,
0.200000002980232,1615879363.39851,
0.200000002980232,1615879363.60055,
0.200000002980232,1615879363.80326,
0.200000002980232,1615879364.00814,
0.200000002980232,1615879364.20997,
0.200000002980232,1615879364.41264,
0.200000002980232,1615879364.61547,
0.200000002980232,1615879364.81679,
0.200000002980232,1615879365.01808,
0.200000002980232,1615879365.22367,
0.200000002980232,1615879365.42208,
0.200000002980232,1615879365.62612,
0.200000002980232,1615879365.82669,
0.200000002980232,1615879366.0277,
0.200000002980232,1615879366.23128,
0.200000002980232,1615879366.43457,
0.200000002980232,1615879366.6342,
0.200000002980232,1615879366.8358,
0.200000002980232,1615879367.03696,
0.200000002980232,1615879367.2403,
0.200000002980232,1615879367.44294,
0.200000002980232,1615879367.64335,
0.200000002980232,1615879367.84408,
0.200000002980232,1615879368.04607,
0.200000002980232,1615879368.24913,
0.200000002980232,1615879368.45149,
0.200000002980232,1615879368.65303,
0.200000002980232,1615879368.85385,
0.200000002980232,1615879369.05547,
0.200000002980232,1615879369.25876,
0.200000002980232,1615879369.45897,
0.200000002980232,1615879369.66226,
0.200000002980232,1615879369.86481,
0.200000002980232,1615879370.06575,
0.200000002980232,1615879370.26709,
0.200000002980232,1615879370.46928,
0.200000002980232,1615879370.67039,
0.200000002980232,1615879370.87316,
0.200000002980232,1615879371.07582,
0.200000002980232,1615879371.27587,
0.200000002980232,1615879371.47581,
0.200000002980232,1615879371.67869,
0.200000002980232,1615879371.881,
0.200000002980232,1615879372.08254,
0.200000002980232,1615879372.28443,
0.200000002980232,1615879372.48589,
0.200000002980232,1615879372.68921,
0.200000002980232,1615879372.89442,
0.200000002980232,1615879373.09821,
0.200000002980232,1615879373.29659,
0.200000002980232,1615879373.49892,
0.200000002980232,1615879373.70185,
0.200000002980232,1615879373.90331,
0.200000002980232,1615879374.1045,
0.200000002980232,1615879374.3075,
0.200000002980232,1615879374.50903,
0.200000002980232,1615879374.71025,
0.200000002980232,1615879374.9125,
0.200000002980232,1615879375.11518,
0.200000002980232,1615879375.3158,
0.200000002980232,1615879375.51838,
0.200000002980232,1615879375.71893,
0.200000002980232,1615879375.92152,
0.200000002980232,1615879376.12263,
0.200000002980232,1615879376.32379,
0.200000002980232,1615879376.52547,
0.200000002980232,1615879376.72913,
0.200000002980232,1615879376.9281,
0.200000002980232,1615879377.12964,
0.200000002980232,1615879377.33142,
0.200000002980232,1615879377.53344,
0.200000002980232,1615879377.7358,
0.200000002980232,1615879377.93953,
0.200000002980232,1615879378.13846,
0.200000002980232,1615879378.34219,
0.200000002980232,1615879378.54349,
0.200000002980232,1615879378.74449,
0.200000002980232,1615879378.94543,
0.200000002980232,1615879379.14848,
0.200000002980232,1615879379.35007,
0.200000002980232,1615879379.55079,
0.200000002980232,1615879379.75384,
0.200000002980232,1615879379.95415,
0.200000002980232,1615879380.15731,
0.200000002980232,1615879380.35761,
0.200000002980232,1615879380.55996,
0.200000002980232,1615879380.76227,
0.200000002980232,1615879380.96436,
0.200000002980232,1615879381.16644,
0.200000002980232,1615879381.37,
0.200000002980232,1615879381.57077,
0.200000002980232,1615879381.77163,
0.200000002980232,1615879381.97486,
0.200000002980232,1615879382.17762,
0.200000002980232,1615879382.3798,
0.200000002980232,1615879382.58269,
0.200000002980232,1615879382.78228,
0.200000002980232,1615879382.98695,
0.200000002980232,1615879383.1877,
0.200000002980232,1615879383.39072,
0.200000002980232,1615879383.59189,
0.200000002980232,1615879383.79268,
0.200000002980232,1615879383.99318,
0.200000002980232,1615879384.19719,
0.200000002980232,1615879384.39875,
0.200000002980232,1615879384.59875,
0.200000002980232,1615879384.80073,
0.200000002980232,1615879385.00256,
0.200000002980232,1615879385.20335,
0.200000002980232,1615879385.40566,
0.200000002980232,1615879385.60639,
0.200000002980232,1615879385.80857,
0.200000002980232,1615879386.00876,
0.200000002980232,1615879386.2102,
0.200000002980232,1615879386.4118,
0.200000002980232,1615879386.61369,
0.200000002980232,1615879386.81555,
0.200000002980232,1615879387.01655,
0.200000002980232,1615879387.21855,
0.200000002980232,1615879387.42041,
0.200000002980232,1615879387.62122,
0.200000002980232,1615879387.82223,
0.200000002980232,1615879388.02363,
0.200000002980232,1615879388.22654,
0.200000002980232,1615879388.42723,
0.200000002980232,1615879388.63045,
0.200000002980232,1615879388.8309,
0.200000002980232,1615879389.03305,
0.200000002980232,1615879389.23258,
0.200000002980232,1615879389.43511,
0.200000002980232,1615879389.63658,
0.200000002980232,1615879389.83856,
0.200000002980232,1615879390.03886,
0.200000002980232,1615879390.24038,
0.200000002980232,1615879390.44297,
0.200000002980232,1615879390.64408,
0.200000002980232,1615879390.84661,
0.200000002980232,1615879391.04761,
0.200000002980232,1615879391.2486,
0.200000002980232,1615879391.45106,
0.200000002980232,1615879391.65226,
0.200000002980232,1615879391.85357,
0.200000002980232,1615879392.05506,
0.200000002980232,1615879392.25701,
0.200000002980232,1615879392.45906,
0.200000002980232,1615879392.65865,
0.200000002980232,1615879392.86054,
0.200000002980232,1615879393.0678,
0.200000002980232,1615879393.27059,
0.200000002980232,1615879393.4716,
0.200000002980232,1615879393.67138,
0.200000002980232,1615879393.87433,
0.200000002980232,1615879394.07525,
0.200000002980232,1615879394.27717,
0.200000002980232,1615879394.47769,
0.200000002980232,1615879394.67922,
0.200000002980232,1615879394.88232,
0.200000002980232,1615879395.08301,
0.200000002980232,1615879395.28344,
0.200000002980232,1615879395.48634,
0.200000002980232,1615879395.68683,
0.200000002980232,1615879395.88968,
0.200000002980232,1615879396.09245,
0.200000002980232,1615879396.29489,
0.200000002980232,1615879396.49594,
0.200000002980232,1615879396.69672,
0.200000002980232,1615879396.89947,
0.200000002980232,1615879397.10105,
0.200000002980232,1615879397.30173,
0.200000002980232,1615879397.50399,
0.200000002980232,1615879397.70633,
0.200000002980232,1615879397.90606,
0.200000002980232,1615879398.10755,
0.200000002980232,1615879398.31005,
0.200000002980232,1615879398.51139,
0.200000002980232,1615879398.71184,
0.200000002980232,1615879398.91572,
0.200000002980232,1615879399.11543,
0.200000002980232,1615879399.31666,
0.200000002980232,1615879399.51877,
0.200000002980232,1615879399.72157,
0.200000002980232,1615879399.92182,
0.200000002980232,1615879400.12253,
0.200000002980232,1615879400.32308,
0.200000002980232,1615879400.52585,
0.200000002980232,1615879400.72767,
0.200000002980232,1615879400.92749,
0.200000002980232,1615879401.12913,
0.200000002980232,1615879401.33169,
0.200000002980232,1615879401.53143,
0.200000002980232,1615879401.73374,
0.200000002980232,1615879401.93385,
0.200000002980232,1615879402.13599,
0.200000002980232,1615879402.33816,
0.200000002980232,1615879402.54054,
0.200000002980232,1615879402.74181,
0.200000002980232,1615879402.9422,
